日付,コード,銘柄名,市場・商品区分,33業種コード,33業種区分,17業種コード,17業種区分,規模コード,規模区分
20220831,8395,佐賀銀行,プライム（内国株式）,7050,銀行業,15,銀行 ,7,TOPIX Small 2
20220831,8399,琉球銀行,プライム（内国株式）,7050,銀行業,15,銀行 ,7,TOPIX Small 2
20220831,8410,セブン銀行,プライム（内国株式）,7050,銀行業,15,銀行 ,4,TOPIX Mid400
20220831,8411,みずほフィナンシャルグループ,プライム（内国株式）,7050,銀行業,15,銀行 ,1,TOPIX Core30
20220831,8416,高知銀行,スタンダード（内国株式）,7050,銀行業,15,銀行 ,7,TOPIX Small 2
20220831,8418,山口フィナンシャルグループ,プライム（内国株式）,7050,銀行業,15,銀行 ,4,TOPIX Mid400
20220831,8421,信金中央金庫　優先出資証券,出資証券,-,-,-,-,-,-
20220831,8424,芙蓉総合リース,プライム（内国株式）,7200,その他金融業,16,金融（除く銀行） ,6,TOPIX Small 1
20220831,8425,みずほリース,プライム（内国株式）,7200,その他金融業,16,金融（除く銀行） ,6,TOPIX Small 1
20220831,8439,東京センチュリー,プライム（内国株式）,7200,その他金融業,16,金融（除く銀行） ,4,TOPIX Mid400
20220831,8462,フューチャーベンチャーキャピタル,スタンダード（内国株式）,7100,証券、商品先物取引業,16,金融（除く銀行） ,-,-
20220831,8473,ＳＢＩホールディングス,プライム（内国株式）,7100,証券、商品先物取引業,16,金融（除く銀行） ,4,TOPIX Mid400
20220831,8508,Ｊトラスト,スタンダード（内国株式）,7200,その他金融業,16,金融（除く銀行） ,-,-
20220831,8511,日本証券金融,プライム（内国株式）,7200,その他金融業,16,金融（除く銀行） ,6,TOPIX Small 1
20220831,8515,アイフル,プライム（内国株式）,7200,その他金融業,16,金融（除く銀行） ,6,TOPIX Small 1
20220831,8518,日本アジア投資,スタンダード（内国株式）,7100,証券、商品先物取引業,16,金融（除く銀行） ,7,TOPIX Small 2
20220831,8521,長野銀行,スタンダード（内国株式）,7050,銀行業,15,銀行 ,7,TOPIX Small 2
20220831,8522,名古屋銀行,プライム（内国株式）,7050,銀行業,15,銀行 ,7,TOPIX Small 2
20220831,8524,北洋銀行,プライム（内国株式）,7050,銀行業,15,銀行 ,6,TOPIX Small 1
20220831,8527,愛知銀行,プライム（内国株式）,7050,銀行業,15,銀行 ,7,TOPIX Small 2
20220831,8530,中京銀行,プライム（内国株式）,7050,銀行業,15,銀行 ,7,TOPIX Small 2
20220831,8537,大光銀行,スタンダード（内国株式）,7050,銀行業,15,銀行 ,7,TOPIX Small 2
20220831,8541,愛媛銀行,プライム（内国株式）,7050,銀行業,15,銀行 ,7,TOPIX Small 2
20220831,8542,トマト銀行,スタンダード（内国株式）,7050,銀行業,15,銀行 ,7,TOPIX Small 2
20220831,8544,京葉銀行,プライム（内国株式）,7050,銀行業,15,銀行 ,7,TOPIX Small 2
20220831,8550,栃木銀行,プライム（内国株式）,7050,銀行業,15,銀行 ,7,TOPIX Small 2
20220831,8551,北日本銀行,プライム（内国株式）,7050,銀行業,15,銀行 ,7,TOPIX Small 2
20220831,8558,東和銀行,プライム（内国株式）,7050,銀行業,15,銀行 ,7,TOPIX Small 2
20220831,8562,福島銀行,スタンダード（内国株式）,7050,銀行業,15,銀行 ,7,TOPIX Small 2
20220831,8563,大東銀行,スタンダード（内国株式）,7050,銀行業,15,銀行 ,7,TOPIX Small 2
20220831,8566,リコーリース,プライム（内国株式）,7200,その他金融業,16,金融（除く銀行） ,6,TOPIX Small 1
20220831,8570,イオンフィナンシャルサービス,プライム（内国株式）,7200,その他金融業,16,金融（除く銀行） ,4,TOPIX Mid400
20220831,8572,アコム,スタンダード（内国株式）,7200,その他金融業,16,金融（除く銀行） ,4,TOPIX Mid400
20220831,8584,ジャックス,プライム（内国株式）,7200,その他金融業,16,金融（除く銀行） ,6,TOPIX Small 1
20220831,8585,オリエントコーポレーション,プライム（内国株式）,7200,その他金融業,16,金融（除く銀行） ,6,TOPIX Small 1
20220831,8591,オリックス,プライム（内国株式）,7200,その他金融業,16,金融（除く銀行） ,2,TOPIX Large70
20220831,8593,三菱ＨＣキャピタル,プライム（内国株式）,7200,その他金融業,16,金融（除く銀行） ,4,TOPIX Mid400
20220831,8595,ジャフコ　グループ,プライム（内国株式）,7100,証券、商品先物取引業,16,金融（除く銀行） ,4,TOPIX Mid400
20220831,8596,九州リースサービス,スタンダード（内国株式）,7200,その他金融業,16,金融（除く銀行） ,7,TOPIX Small 2
20220831,8600,トモニホールディングス,プライム（内国株式）,7050,銀行業,15,銀行 ,7,TOPIX Small 2
20220831,8601,大和証券グループ本社,プライム（内国株式）,7100,証券、商品先物取引業,16,金融（除く銀行） ,2,TOPIX Large70
20220831,8604,野村ホールディングス,プライム（内国株式）,7100,証券、商品先物取引業,16,金融（除く銀行） ,2,TOPIX Large70
20220831,8609,岡三証券グループ,プライム（内国株式）,7100,証券、商品先物取引業,16,金融（除く銀行） ,6,TOPIX Small 1
20220831,8613,丸三証券,プライム（内国株式）,7100,証券、商品先物取引業,16,金融（除く銀行） ,6,TOPIX Small 1
20220831,8614,東洋証券,プライム（内国株式）,7100,証券、商品先物取引業,16,金融（除く銀行） ,7,TOPIX Small 2
20220831,8616,東海東京フィナンシャル・ホールディングス,プライム（内国株式）,7100,証券、商品先物取引業,16,金融（除く銀行） ,6,TOPIX Small 1
20220831,8617,光世証券,スタンダード（内国株式）,7100,証券、商品先物取引業,16,金融（除く銀行） ,7,TOPIX Small 2
20220831,8622,水戸証券,プライム（内国株式）,7100,証券、商品先物取引業,16,金融（除く銀行） ,7,TOPIX Small 2
20220831,8624,いちよし証券,プライム（内国株式）,7100,証券、商品先物取引業,16,金融（除く銀行） ,7,TOPIX Small 2
20220831,8628,松井証券,プライム（内国株式）,7100,証券、商品先物取引業,16,金融（除く銀行） ,6,TOPIX Small 1
20220831,8630,ＳＯＭＰＯホールディングス,プライム（内国株式）,7150,保険業,16,金融（除く銀行） ,2,TOPIX Large70
20220831,8697,日本取引所グループ,プライム（内国株式）,7200,その他金融業,16,金融（除く銀行） ,2,TOPIX Large70
20220831,8698,マネックスグループ,プライム（内国株式）,7100,証券、商品先物取引業,16,金融（除く銀行） ,6,TOPIX Small 1
20220831,8699,ＨＳホールディングス,スタンダード（内国株式）,7100,証券、商品先物取引業,16,金融（除く銀行） ,-,-
20220831,8700,丸八証券,スタンダード（内国株式）,7100,証券、商品先物取引業,16,金融（除く銀行） ,-,-
20220831,8704,トレイダーズホールディングス,スタンダード（内国株式）,7100,証券、商品先物取引業,16,金融（除く銀行） ,-,-
20220831,8705,日産証券グループ,スタンダード（内国株式）,7100,証券、商品先物取引業,16,金融（除く銀行） ,-,-
20220831,8706,極東証券,プライム（内国株式）,7100,証券、商品先物取引業,16,金融（除く銀行） ,7,TOPIX Small 2
20220831,8707,岩井コスモホールディングス,プライム（内国株式）,7100,証券、商品先物取引業,16,金融（除く銀行） ,6,TOPIX Small 1
20220831,8708,アイザワ証券グループ,プライム（内国株式）,7100,証券、商品先物取引業,16,金融（除く銀行） ,7,TOPIX Small 2
20220831,8713,フィデアホールディングス,プライム（内国株式）,7050,銀行業,15,銀行 ,7,TOPIX Small 2
20220831,8714,池田泉州ホールディングス,プライム（内国株式）,7050,銀行業,15,銀行 ,6,TOPIX Small 1
20220831,8715,アニコム　ホールディングス,プライム（内国株式）,7150,保険業,16,金融（除く銀行） ,6,TOPIX Small 1
20220831,8725,ＭＳ＆ＡＤインシュアランスグループホールディングス,プライム（内国株式）,7150,保険業,16,金融（除く銀行） ,2,TOPIX Large70
20220831,8732,マネーパートナーズグループ,プライム（内国株式）,7100,証券、商品先物取引業,16,金融（除く銀行） ,7,TOPIX Small 2
20220831,8737,あかつき本社,スタンダード（内国株式）,7100,証券、商品先物取引業,16,金融（除く銀行） ,-,-
20220831,8739,スパークス・グループ,プライム（内国株式）,7100,証券、商品先物取引業,16,金融（除く銀行） ,6,TOPIX Small 1
20220831,8742,小林洋行,スタンダード（内国株式）,7100,証券、商品先物取引業,16,金融（除く銀行） ,7,TOPIX Small 2
20220831,8746,第一商品,スタンダード（内国株式）,7100,証券、商品先物取引業,16,金融（除く銀行） ,-,-
20220831,8747,豊トラスティ証券,スタンダード（内国株式）,7100,証券、商品先物取引業,16,金融（除く銀行） ,-,-
20220831,8750,第一生命ホールディングス,プライム（内国株式）,7150,保険業,16,金融（除く銀行） ,2,TOPIX Large70
20220831,8766,東京海上ホールディングス,プライム（内国株式）,7150,保険業,16,金融（除く銀行） ,1,TOPIX Core30
20220831,8769,アドバンテッジリスクマネジメント,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220831,8771,イー・ギャランティ,プライム（内国株式）,7200,その他金融業,16,金融（除く銀行） ,6,TOPIX Small 1
20220831,8772,アサックス,スタンダード（内国株式）,7200,その他金融業,16,金融（除く銀行） ,7,TOPIX Small 2
20220831,8783,ＧＦＡ,スタンダード（内国株式）,7200,その他金融業,16,金融（除く銀行） ,-,-
20220831,8789,フィンテック　グローバル,スタンダード（内国株式）,7200,その他金融業,16,金融（除く銀行） ,-,-
20220831,8793,ＮＥＣキャピタルソリューション,プライム（内国株式）,7200,その他金融業,16,金融（除く銀行） ,7,TOPIX Small 2
20220831,8795,Ｔ＆Ｄホールディングス,プライム（内国株式）,7150,保険業,16,金融（除く銀行） ,4,TOPIX Mid400
20220831,8798,アドバンスクリエイト,プライム（内国株式）,7150,保険業,16,金融（除く銀行） ,7,TOPIX Small 2
20220831,8801,三井不動産,プライム（内国株式）,8050,不動産業,17,不動産 ,2,TOPIX Large70
20220831,8802,三菱地所,プライム（内国株式）,8050,不動産業,17,不動産 ,2,TOPIX Large70
20220831,8803,平和不動産,プライム（内国株式）,8050,不動産業,17,不動産 ,6,TOPIX Small 1
20220831,8804,東京建物,プライム（内国株式）,8050,不動産業,17,不動産 ,4,TOPIX Mid400
20220831,8818,京阪神ビルディング,プライム（内国株式）,8050,不動産業,17,不動産 ,6,TOPIX Small 1
20220831,8830,住友不動産,プライム（内国株式）,8050,不動産業,17,不動産 ,2,TOPIX Large70
20220831,8835,太平洋興発,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20220831,8836,ＲＩＳＥ,スタンダード（内国株式）,8050,不動産業,17,不動産 ,-,-
20220831,8841,テーオーシー,スタンダード（内国株式）,8050,不動産業,17,不動産 ,7,TOPIX Small 2
20220831,8842,東京楽天地,プライム（内国株式）,8050,不動産業,17,不動産 ,7,TOPIX Small 2
20220831,8844,コスモスイニシア,スタンダード（内国株式）,8050,不動産業,17,不動産 ,-,-
20220831,8848,レオパレス２１,プライム（内国株式）,8050,不動産業,17,不動産 ,6,TOPIX Small 1
20220831,8850,スターツコーポレーション,プライム（内国株式）,8050,不動産業,17,不動産 ,6,TOPIX Small 1
20220831,8854,日住サービス,スタンダード（内国株式）,8050,不動産業,17,不動産 ,-,-
20220831,8860,フジ住宅,プライム（内国株式）,8050,不動産業,17,不動産 ,7,TOPIX Small 2
20220831,8864,空港施設,プライム（内国株式）,8050,不動産業,17,不動産 ,7,TOPIX Small 2
20220831,8869,明和地所,プライム（内国株式）,8050,不動産業,17,不動産 ,7,TOPIX Small 2
20220831,8871,ゴールドクレスト,プライム（内国株式）,8050,不動産業,17,不動産 ,6,TOPIX Small 1
20220831,8876,リログループ,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,4,TOPIX Mid400
20220831,8877,エスリード,プライム（内国株式）,8050,不動産業,17,不動産 ,7,TOPIX Small 2
20220831,8881,日神グループホールディングス,プライム（内国株式）,8050,不動産業,17,不動産 ,7,TOPIX Small 2
20220831,8886,ウッドフレンズ,スタンダード（内国株式）,8050,不動産業,17,不動産 ,-,-
20220831,8887,リベレステ,スタンダード（内国株式）,8050,不動産業,17,不動産 ,-,-
20220831,8889,ＡＰＡＭＡＮ,スタンダード（内国株式）,8050,不動産業,17,不動産 ,-,-
20220831,8890,レーサム,スタンダード（内国株式）,8050,不動産業,17,不動産 ,-,-
20220831,8891,ＡＭＧホールディングス,スタンダード（内国株式）,8050,不動産業,17,不動産 ,-,-
